구분,질문,답변
청파동2가/월세/임대료,청파동2가 월세 임대료 가장비싼 높은 고액,청파동2가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 55만원에 거래된 BS빌딩 연립다세대입니다.
문래동5가/월세/임대료,문래동5가 월세 임대료 가장비싼 높은 고액,문래동5가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20000만원 임대료는 40만원에 거래된 문래두산위브 아파트입니다.
양평동2가/월세/임대료,양평동2가 월세 임대료 가장비싼 높은 고액,양평동2가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 9000만원 임대료는 40만원에 거래된 (33-8) 연립다세대입니다.
중동/월세/임대료,중동 월세 임대료 가장비싼 높은 고액,중동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 130만원에 거래된 마포중동현대 아파트입니다.
용두동/월세/임대료,용두동 월세 임대료 가장비싼 높은 고액,용두동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 210만원에 거래된 래미안 허브리츠 아파트입니다.
냉천동/월세/임대료,냉천동 월세 임대료 가장비싼 높은 고액,냉천동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 245만원에 거래된 돈의문센트레빌 아파트입니다.
가리봉동/월세/임대료,가리봉동 월세 임대료 가장비싼 높은 고액,가리봉동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 13600만원 임대료는 16만원에 거래된 남부리치빌 연립다세대입니다.
옥수동/월세/임대료,옥수동 월세 임대료 가장비싼 높은 고액,옥수동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20000만원 임대료는 300만원에 거래된 래미안 옥수 리버젠 아파트입니다.
삼성동/월세/임대료,삼성동 월세 임대료 가장비싼 높은 고액,삼성동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 60000만원 임대료는 650만원에 거래된 래미안라클래시 아파트입니다.
명륜2가/월세/임대료,명륜2가 월세 임대료 가장비싼 높은 고액,명륜2가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 22000만원 임대료는 140만원에 거래된 아남1 아파트입니다.
회기동/월세/임대료,회기동 월세 임대료 가장비싼 높은 고액,회기동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 90만원에 거래된 베라체캠퍼스 아파트입니다.
망우동/월세/임대료,망우동 월세 임대료 가장비싼 높은 고액,망우동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 150만원에 거래된 (503-16) 연립다세대입니다.
영등포동1가/월세/임대료,영등포동1가 월세 임대료 가장비싼 높은 고액,영등포동1가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 85만원에 거래된 여의도더리브스타일 아파트입니다.
오금동/월세/임대료,오금동 월세 임대료 가장비싼 높은 고액,오금동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 180만원에 거래된 매그놀리아(2차) 아파트입니다.
만리동2가/월세/임대료,만리동2가 월세 임대료 가장비싼 높은 고액,만리동2가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 30000만원 임대료는 150만원에 거래된 서울역센트럴자이 아파트입니다.
성북동/월세/임대료,성북동 월세 임대료 가장비싼 높은 고액,성북동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 9000만원 임대료는 35만원에 거래된 고려빌라 연립다세대입니다.
종암동/월세/임대료,종암동 월세 임대료 가장비싼 높은 고액,종암동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 130만원에 거래된 삼성래미안 아파트입니다.
금호동3가/월세/임대료,금호동3가 월세 임대료 가장비싼 높은 고액,금호동3가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 100만원에 거래된 두산 아파트입니다.
대현동/월세/임대료,대현동 월세 임대료 가장비싼 높은 고액,대현동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 5000만원 임대료는 120만원에 거래된 럭키대현 아파트입니다.
용문동/월세/임대료,용문동 월세 임대료 가장비싼 높은 고액,용문동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 48만원에 거래된 한강타운 연립다세대입니다.
영등포동8가/월세/임대료,영등포동8가 월세 임대료 가장비싼 높은 고액,영등포동8가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 55000만원 임대료는 100만원에 거래된 당산푸르지오 아파트입니다.
당산동5가/월세/임대료,당산동5가 월세 임대료 가장비싼 높은 고액,당산동5가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 20700만원 임대료는 7만원에 거래된 데시앙루브 오피스텔 오피스텔입니다.
대흥동/월세/임대료,대흥동 월세 임대료 가장비싼 높은 고액,대흥동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 40000만원 임대료는 200만원에 거래된 마포태영 아파트입니다.
문배동/월세/임대료,문배동 월세 임대료 가장비싼 높은 고액,문배동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 30000만원 임대료는 5만원에 거래된 G&P용산파크 아파트입니다.
도봉동/월세/임대료,도봉동 월세 임대료 가장비싼 높은 고액,도봉동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 80만원에 거래된 삼환도봉 아파트입니다.
충정로3가/월세/임대료,충정로3가 월세 임대료 가장비싼 높은 고액,충정로3가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 9880만원 임대료는 78만원에 거래된 더스타일하우스디센트럴 아파트입니다.
동작동/월세/임대료,동작동 월세 임대료 가장비싼 높은 고액,동작동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 60000만원 임대료는 130만원에 거래된 이수스위첸포레힐즈 아파트입니다.
당산동1가/월세/임대료,당산동1가 월세 임대료 가장비싼 높은 고액,당산동1가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 80만원에 거래된 101 오피스텔입니다.
당산동3가/월세/임대료,당산동3가 월세 임대료 가장비싼 높은 고액,당산동3가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 7000만원 임대료는 95만원에 거래된 삼익 아파트입니다.
금호동1가/월세/임대료,금호동1가 월세 임대료 가장비싼 높은 고액,금호동1가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 300만원에 거래된 이편한세상금호파크힐스 아파트입니다.
압구정동/월세/임대료,압구정동 월세 임대료 가장비싼 높은 고액,"압구정동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 310만원에 거래된 현대5차(71,72동) 아파트입니다."
상도1동/월세/임대료,상도1동 월세 임대료 가장비싼 높은 고액,상도1동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 42만원에 거래된 J+CRESIDENCE 연립다세대입니다.
수색동/월세/임대료,수색동 월세 임대료 가장비싼 높은 고액,수색동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 10000만원 임대료는 200만원에 거래된 DMCSKVIEW 아파트입니다.
북가좌동/월세/임대료,북가좌동 월세 임대료 가장비싼 높은 고액,북가좌동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 3000만원 임대료는 100만원에 거래된 계성하이빌 연립다세대입니다.
남현동/월세/임대료,남현동 월세 임대료 가장비싼 높은 고액,남현동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 8000만원 임대료는 140만원에 거래된 센텀타워 오피스텔입니다.
교북동/월세/임대료,교북동 월세 임대료 가장비싼 높은 고액,교북동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 100만원에 거래된 경희궁자이 오피스텔입니다.
광희동1가/월세/임대료,광희동1가 월세 임대료 가장비싼 높은 고액,광희동1가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 4730만원 임대료는 53만원에 거래된 광희동1가166외7필지청년주택신축 아파트입니다.
행촌동/월세/임대료,행촌동 월세 임대료 가장비싼 높은 고액,행촌동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 18443만원 임대료는 45만원에 거래된 경희궁자이(1단지) 아파트입니다.
흥인동/월세/임대료,흥인동 월세 임대료 가장비싼 높은 고액,흥인동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 55700만원 임대료는 260만원에 거래된 청계천두산위브더제니스 아파트입니다.
내수동/월세/임대료,내수동 월세 임대료 가장비싼 높은 고액,내수동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 1000만원 임대료는 100만원에 거래된 용비어천가 오피스텔입니다.
양평동3가/월세/임대료,양평동3가 월세 임대료 가장비싼 높은 고액,양평동3가에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 25000만원 임대료는 43만원에 거래된 그랜드타워 연립다세대입니다.
사직동/월세/임대료,사직동 월세 임대료 가장비싼 높은 고액,사직동에서 임대료가 가장비싸게 거래된 월세는 m²(임대면적) 기준으로 보증금 15000만원 임대료는 20만원에 거래된 신흥주택 연립다세대입니다.
